scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
NA	771.029112266305	895.67699560805	1022.18376743941	895.477520176323	77.8955884169436	0.086987765367472
1	14.057827738005	16.26794072645	19.114082005825	16.4273518379322	1.55895807842781	0.0949001454286768
2	17.530371157515	20.1152539351	22.87425571572	20.1269041741558	1.65275153095447	0.0821165300263469
3	14.65273229484	16.82031261035	18.96816057194	16.80735420742	1.24423224155176	0.0740290367059952
4	19.54904321522	21.4504243712	23.52683369544	21.4710430193082	1.19828653825886	0.0558094237518541
5	14.593109607655	16.1496279417	17.858586596605	16.2141736669348	1.01216270060313	0.0624245626940096
6	8.823886522735	9.8505906554	11.08437775958	9.8876578301338	0.671206964980209	0.0678833123588305
7	13.261420148075	15.25400812535	17.83006938176	15.3359572238942	1.41556086070741	0.0923033913071885
8	18.515201330055	20.6701923771	22.882188679555	20.6710898253794	1.28664379157509	0.0622436360368085
9	8.12610207883	9.76181426885	11.82693961038	9.8633682540492	1.1422651275505	0.115808829005403
10	1.14391638261	1.4993643719	1.865930039515	1.5057815588742	0.224323375324593	0.148974712834383
11	0.582379440945	0.9867132888	1.46524754649	0.9919084831794	0.279191240832594	0.281468749957347
12	0.15767581667	0.37164385315	0.604689862775	0.3750731874378	0.132191902784827	0.352442955701144
13	0.1174205243	0.32861444915	0.615505022795	0.339043103383	0.148565022157472	0.438189187967778
14	0	0.0547099465	0.1641298395	0.055038206179	0.0562229860931652	1.02152649943408
15	0	0.037067208	0.0731839747	0.0314996128462	0.0268375665729262	0.851996711958437
