scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
1	597.61872659074	708.98076626075	845.29650260609	712.765580899788	75.6532141854963	0.10614038642269
2	60.14774050071	77.3980447504	98.284190868425	78.029350331404	12.0135234113391	0.153961597274815
3	138.35645209449	181.3837698757	235.160889883245	182.790228169573	30.2032816694437	0.165234662552225
4	150.11826562401	193.50931602405	239.583659769105	195.111948779669	26.4150022133269	0.135383826457272
5	69.91686338614	82.67048018845	97.040798170145	82.8980621279724	8.10761475016035	0.0978022228993045
6	31.468169654065	37.65026432185	44.517135213945	37.9645206688048	4.03612113373119	0.106312974920493
7	6.980021368175	9.449824684	11.783460598135	9.4524379394652	1.48372299264252	0.156967229210548
8	0.73714773672	1.1661560226	1.57751311945	1.1655589111382	0.264754867384635	0.227148421975595
9	0.24616782197	0.4399911011	0.639597904165	0.442758413525	0.122684387259471	0.277091035453681
10	0.084278033155	0.18787110205	0.30948294317	0.1924283669352	0.069725187117867	0.362343599482642
11	0	0.0363631851	0.073119395815	0.0371273328422	0.0213215616172981	0.574282071591832
15	0	0.0071466386	0.0142932772	0.0068035999472	0.00654756428247327	0.962367619096697
