scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
NA	747.72153244099	830.89850461695	922.373853694265	833.292886544496	52.3549914787034	0.0628290392539043
1	10.92059264162	12.7711248333	14.71470653504	12.7754323332764	1.12534430132282	0.0880865924507005
2	28.7954657674	31.0265715519	33.640941259445	31.0746650912032	1.48845679880882	0.0478993673605247
3	16.088541846005	17.55182184265	19.103171992415	17.564481308995	0.93353256105161	0.0531488829433031
4	19.68484907625	21.6623334968	23.69615155917	21.676210265277	1.2546474745234	0.0578813113163609
5	22.131158814215	24.5567092454	27.057170975935	24.5923952528568	1.51911613012909	0.0617717841027549
6	15.0599849624	17.8032772091	21.00460972575	17.8098776742304	1.81260256648776	0.1017751272436
7	12.305217799015	14.2656699314	16.428225850815	14.3210196988836	1.27503194254181	0.0890322036664196
8	9.383359964225	10.6394040977	12.006563619175	10.6621314010016	0.7967828337488	0.0747301645216969
9	4.65571163601	5.9364110862	7.224681952355	5.935609628727	0.799094302404103	0.134627165933667
10	4.301540937535	5.78417691485	7.470363189805	5.8131610013706	0.958703395046475	0.16491946375138
11	2.378544550315	3.2556886226	4.078733642095	3.2424105990832	0.532608488513174	0.164263122216468
12	0.297044870185	0.5041380423	0.72333885663	0.5048696408884	0.130708961578676	0.258896457605714
13	0.2271553622	0.37901665195	0.564294417975	0.3838022554216	0.100734236135359	0.262463898302798
14	0.0337490009	0.1263165151	0.2574293254	0.128784003894	0.0700044665153553	0.543580447871265
15	0.0190389045	0.0754470993	0.14748574706	0.0766856662006	0.0426879257671048	0.556661079991645
16	0	0.0337490009	0.1012470026	0.0352339569084	0.0324396516910511	0.920692835476485
17	0	0.0276099049	0.0826927886	0.0303134847246	0.0256026857466758	0.844597247042954
