scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
1	623.951067999675	1019.57104072995	1712.27691717577	1027.58869427331	341.920547814795	0.332740667273101
2	81.42807600956	94.1367558548	113.740663759535	95.1409692964618	9.69128534154988	0.101862377619378
3	29.23724289358	36.88839712655	44.550790252955	36.8110721321928	4.6807771734085	0.127156773826073
4	82.0108177023	113.22169808155	154.08638056719	114.249299878281	21.4013639634966	0.187321620231347
5	124.426484359735	154.33856949425	186.66070523554	154.795316660224	19.5458985049061	0.126269314386361
6	120.68159219864	144.53052048525	170.200974853015	144.503815933988	15.0654566310833	0.104256462251249
7	27.236682736975	39.2198364391	52.986109601825	39.5578575879548	8.11196239999776	0.205065766819177
8	9.27668017033	11.1939244972	13.307263381545	11.2396976906596	1.23764055562807	0.110113331309308
9	2.48926509148	3.6340037134	5.04831150168	3.6683210324378	0.812598520156667	0.221517831446898
10	1.059967283625	1.6045816023	2.1679713591	1.6001001441828	0.327617630074957	0.204748203583393
11	0.351044145475	0.5794058231	0.81068991166	0.5826223822034	0.143236949994596	0.245848690970115
12	0	0.0419220321	0.099845908875	0.044676534771	0.0318760495409947	0.713485271505116
13	0	0.02109336835	0.0383823586	0.0207423309852	0.0117876844705868	0.568291214666157
14	0.0086015793	0.0323497926	0.071290124215	0.0354754096748	0.0212234958577986	0.598259359154765
17	0	0.0240461631	0.0721384893	0.023565239838	0.0237259860617379	1.00682132772011
