scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
NA	1049.90973214221	1371.35358767745	1911.89058780664	1399.12159530528	271.428027874491	0.193998883860604
1	27.159390114335	131.2828869172	332.13303993133	129.842953472763	96.4349057238926	0.742704191060484
2	14.753322418125	16.7905638431	19.05544853172	16.8524587953774	1.30891508194164	0.0776690866202075
3	9.06525966131	10.67173589005	12.459364472805	10.702051027294	1.04006229532051	0.0971834550842622
4	13.18224778107	15.15028697335	17.76546047881	15.3133389313828	1.37487455408156	0.0897828070182609
5	15.346457890525	17.3718920553	19.47625086192	17.3743060441244	1.30792323279997	0.0752791639262206
6	18.74965960318	21.03095499565	23.17966417575	21.0195263776136	1.35919425950277	0.064663410349262
7	8.01664757937	10.2982592694	12.69547936708	10.2385973347114	1.42863525846173	0.139534275229117
8	4.70703553832	5.39542124895	6.21747878189	5.423496025125	0.475705371379176	0.0877119424768477
9	1.716890033985	2.1324465406	2.604418498605	2.1422646320524	0.270070867458155	0.126067929898751
10	0.89864137887	1.2419741807	1.645817166665	1.2537411056358	0.22281516926121	0.177720239258021
11	0.29935593223	0.4718952338	0.63579486266	0.4687375134262	0.0996705530271996	0.21263617733231
12	0	0.0308842029	0.06039219256	0.029548506381	0.0203527836089617	0.68879229787563
13	0	0.02105199215	0.03760865565	0.0205708064872	0.0114633289169442	0.557262007402439
14	0.0086015793	0.0323497926	0.071290124215	0.0354754096748	0.0212234958577986	0.598259359154765
17	0	0.0240461631	0.0721384893	0.023565239838	0.0237259860617379	1.00682132772011
