scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
1	27.163495088485	34.0004459982	41.6134561053	34.1098413613466	4.52175880945968	0.132564639089285
2	295.58479598009	413.92049979455	588.214678473715	418.734216768431	94.7080920755166	0.226177102999663
3	80.75090773463	120.976165716	165.20672351325	118.3612958471	28.1593233188165	0.237909893747641
4	121.02324281168	138.02421816895	154.643760245025	137.558358186394	10.1729120792885	0.0739534275736561
5	93.86228235267	108.5512670227	126.617775981675	108.953885457533	9.86183273364939	0.0905138232770344
6	37.290699918395	45.37051948255	55.639122287685	45.7873475324574	5.74278047076357	0.125422868548842
7	12.185344282295	14.4077247098	16.572767112415	14.4014430237762	1.31875583414903	0.0915710899228515
8	1.683379198415	2.2094554264	2.6859692833	2.2027233961784	0.306784032130895	0.139274877936625
9	0.188296405225	0.3151477953	0.45803068776	0.318747489566	0.0820146365582946	0.257302847059169
10	0.06957317041	0.1732666094	0.301001226995	0.1769857857326	0.0703712963365395	0.397609876099657
11	0	0.0507038708	0.10474278081	0.0519741173046	0.0326985045708643	0.62913054163539
15	0	0.0224814766	0.0674444297	0.0232458467776	0.0216885716374662	0.933008457165155
