scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
NA	657.63602644735	800.81583435435	994.48578272331	809.502066600468	103.605034911968	0.127986127752658
1	4.178660968715	5.6439022192	7.423527087975	5.6652452472758	1.03660905601297	0.182976907577202
2	15.143282411975	17.3431197756	19.62000880968	17.3667937729904	1.3461979758484	0.0775156308899152
3	9.06709882413	10.35448790605	11.59256314837	10.3476768277942	0.787045225749652	0.0760600895106835
4	10.703078687065	11.6434854701	12.591979925515	11.6388106132584	0.576474946388389	0.0495304001021974
5	9.162939427035	10.11795294935	11.33865474448	10.194648541161	0.649075322783186	0.0636682392887345
6	7.433467174995	8.23936699115	9.06538890952	8.2473832327818	0.497118837835071	0.0602759473888781
7	5.196332097505	5.8868709509	6.609688055175	5.8914058616544	0.430407643433893	0.0730568651254028
8	1.064956389645	1.3603353549	1.671883723515	1.3628186899096	0.178438967423012	0.130933754243456
9	0.16109467694	0.2715880813	0.40825788175	0.2787567426792	0.0758470670959424	0.27209052009633
10	0.04310668746	0.12050704005	0.20704183792	0.1220186939506	0.0494333054592467	0.405128950808637
11	0	0.04008749775	0.07941425078	0.0391941418958	0.0242423724754014	0.618520301831106
15	0	0.0224814766	0.0674444297	0.0232458467776	0.0216885716374662	0.933008457165155
