scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
NA	1176.81205244334	1393.1919692142	1633.6709748095	1396.40909319762	143.725861170836	0.102925326017263
1	33.218118574595	40.8268809254	49.039768009165	40.9508945596846	4.73434092039334	0.115610195364431
2	17.149353002765	27.46566339685	40.08872938349	27.3185927269292	7.20506273640355	0.26374208980762
3	14.807226763275	18.28038859855	22.4934499229	18.4443290948996	2.35471651770515	0.127666151779752
4	6.421203498765	8.59791450845	11.36963544982	8.631492744361	1.55717164981959	0.180405834302172
5	10.718709271055	12.225176863	13.745938404885	12.2183962536674	0.925898235538987	0.0757790315779843
6	5.078619841845	5.90200556295	6.718675635235	5.9111154905324	0.525383862400927	0.0888806627517959
7	5.91578873023	6.9957906499	8.089887018235	7.0050068522068	0.646053152436784	0.0922273405390399
8	2.359796122395	2.7554637531	3.176120946105	2.7734850352806	0.244269654819069	0.0880731829131197
9	0.6371353226	0.82785618	1.035322633505	0.8301443921688	0.121773847787756	0.146689960128038
10	0.181924832375	0.2858402012	0.391241671765	0.28571483118	0.0667744093698461	0.233709986611715
11	0.0083558528	0.0332848637	0.07776073334	0.0364709859026	0.0220787473218573	0.605378406298673
12	0	0.023694553	0.0532634693	0.0237658337588	0.0155942462222277	0.656162387589432
13	0.0088473736	0.0336041516	0.066307697735	0.0353919007742	0.0172473174380892	0.487323852655639
14	0	0.0426626213	0.127987864	0.0424066455786	0.0399235394912465	0.941445354767543
