scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
NA	798.84564738436	917.7220255798	1045.79367118049	918.470955038525	74.7281965608548	0.0813615239011236
1	20.73780271247	23.8004829097	27.30348146288	23.9122243827336	1.98104008031708	0.0828463320103145
2	12.107988240765	13.7225597059	15.37400429041	13.7088475758574	0.962068017852094	0.070178620962012
3	17.033816193535	20.46608921275	23.569263946075	20.3348040066908	2.08565480960561	0.102565768960417
4	24.29069683797	26.9840015555	29.97686820007	27.0059724632766	1.77708625038668	0.065803453395474
5	23.16750242628	27.3076373098	31.76278027339	27.328181768476	2.72390768479547	0.0996739449361243
6	12.4243383564	14.0906000539	15.67602939873	14.0224892062292	0.998150792941438	0.0711821402221533
7	6.54016015071	7.8116415528	10.23064318518	8.036458717802	1.12706750770162	0.140244297554219
8	3.191245511035	4.32775246325	5.75986199286	4.3694104655776	0.785782411041899	0.179837169621011
9	2.596084702945	3.85060917475	5.82101800746	3.9826279076886	0.990216536094075	0.248633957036867
10	0.24995072774	0.4613103835	0.689782780715	0.4630000240406	0.137043715784982	0.295990731466926
11	0.08680151844	0.1698597532	0.269493528885	0.1740917283662	0.0575622193834961	0.330643046190079
12	0	0.02596624425	0.053763902495	0.0268436894098	0.0163942414564922	0.610729814602422
13	0	0.0329775951	0.0989327854	0.0356817579068	0.0325999909534666	0.913631863054984
