scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
1	105.80607631301	128.184822536	153.960466429795	128.565278835379	15.1113867693097	0.117538630228921
2	177.7063159344	236.48729846695	319.165346581005	242.325011265803	43.7870361352927	0.180695487876253
3	189.530136307015	245.581918965	307.86323391473	245.808704911634	36.7572194423818	0.149535873660763
4	113.56374759751	129.98580879525	147.04827523009	130.026279591185	10.5496861849353	0.0811350306884464
5	97.328460623085	110.9659656685	128.535117834475	111.734347868114	9.54021363516311	0.0853829983097406
6	22.302772876825	26.79540105795	31.594346892065	26.7521525161654	2.7050370386019	0.101114743457273
7	3.69247009812	4.5335228543	5.50731534474	4.5592807565608	0.560793491321094	0.123000429511631
8	1.51694903476	1.82624822295	2.153715554215	1.8381232249134	0.196836439337822	0.107085551539721
9	0.925130440775	1.1944840517	1.52815408763	1.2052187321566	0.184962785967132	0.153468230315474
10	0.16034666639	0.3463091178	0.489642000985	0.3331916402856	0.105693484661033	0.317215295589158
11	0	0.0942958502	0.188624375055	0.0982845503174	0.0543358448995409	0.552842178389877
12	0	0.0277671418	0.0555342836	0.027072963241	0.0177076960086631	0.65407306363295
13	0	0.0146046225	0.034962677545	0.0150753035582	0.0126288691319581	0.837719060395889
