scale: 1e+06
unit: millions
baseunit: 1
var: Abundance
nboot: 500
seed: 1
bootstrapMethod: SweptAreaLength
acousticMethod: PSU~Stratum
bioticMethod: PSU~Stratum
"age"	"Ab.Sum.5%"	"Ab.Sum.50%"	"Ab.Sum.95%"	"Ab.Sum.mean"	"Ab.Sum.sd"	"Ab.Sum.cv"
NA	1009.19759176393	1173.84427124845	1337.80540123534	1172.78992338173	105.786526955984	0.090200746823395
1	29.980180111305	34.9170571416	40.292859403305	35.0460082339074	3.15711298532087	0.0900848097805995
2	22.459135497705	25.42101794565	28.57468117434	25.4356727629974	1.88737166161989	0.0742017590494223
3	13.54136071221	15.26292692285	17.201378223905	15.2754942205344	1.05296001467279	0.0689313222519064
4	12.70118025072	14.96291468445	17.40381844014	14.9682522070092	1.40241656871665	0.0936927404296369
5	5.220482048495	5.8297587934	6.53879757545	5.8463152962052	0.410331387848798	0.0701863254134003
6	8.78349726309	10.1103947266	11.38933898355	10.1129272178812	0.821901694788374	0.0812723830677953
7	3.47732808343	4.12880470395	4.783074174875	4.1335695930306	0.394215141323424	0.0953691797007821
8	2.512876320555	3.08097775995	3.573083255355	3.0650916884582	0.333166768765234	0.108697162313217
9	0.77975425152	1.01147995505	1.222809602305	1.0047317273904	0.138374047342016	0.137722382572129
10	0.144517979405	0.2174440434	0.31193017102	0.219537574389	0.0516494987014099	0.235264960201718
11	0.0325316545	0.18405839055	0.31802904804	0.1720513193546	0.0935153871958053	0.543531938880799
12	0.0165238062	0.07171486665	0.141172639675	0.074476933856	0.036546179808177	0.490704677488986
